EntityID	NER	RAG	UAL
https://refidao.com/urn:profile:ErikAckermann	Erik Ackermann; Crowdfunding Enthusiast | Blockchain Supporter | Researcher\n\n#fintech, #crowdinnovation, #tokeneconomy, #ReFi\n\nResearch focus on crowdfunding, crowdsourcing and blockchain. Strong ambitions to do my PhD in the field of ReFi.	type: Person; Erik Ackermann; Crowdfunding Enthusiast | Blockchain Supporter | Researcher\n\n#fintech, #crowdinnovation, #tokeneconomy, #ReFi\n\nResearch focus on crowdfunding, crowdsourcing and blockchain. Strong ambitions to do my PhD in the field of ReFi.; description: Crowdfunding Enthusiast | Blockchain Supporter | Researcher\n\n#fintech, #crowdinnovation, #tokeneconomy, #ReFi\n\nResearch focus on crowdfunding, crowdsourcing and blockchain. Strong ambitions to do my PhD in the field of ReFi.; jobtitle: Researcher; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:EsterSilva	Ester Silva	type: Person; Ester Silva; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:EstherVal	Esther Val	type: Person; Esther Val; jobtitle: Founder; publicprofilechecked: checked; knowsabout: Social Justice,Regenerative Economics,Carbon Markets; alumniof: GreenClimateDAO; creatorof: Diversity; ispartof: Inclusion	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:EvanGirard	Evan Girard; 120 hectare privately-held mangrove amidst 3000 hectare mangrove delta, abutting Bataraza, Palawans most abundant fishing areas. 	type: Person; Evan Girard; 120 hectare privately-held mangrove amidst 3000 hectare mangrove delta, abutting Bataraza, Palawans most abundant fishing areas. ; description: 120 hectare privately-held mangrove amidst 3000 hectare mangrove delta, abutting Bataraza, Palawans most abundant fishing areas. ; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:EvelynCordeiro	Evelyn Cordeiro	type: Person; Evelyn Cordeiro; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FarouqGhandour	Farouq Ghandour	type: Person; Farouq Ghandour; jobtitle: Founder; publicprofilechecked: checked; alumniof: Neutral Protocol	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:Felipe	Felipe	type: Person; Felipe; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FelixFritsch	Felix Fritsch	type: Person; Felix Fritsch; publicprofilechecked: checked; ispartof: ReFiSpringhasMERGEDwithReFiDAO	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FenixStardust	Fenix Stardust; We are building a trust economy.\nLove is the most powerful energy in the universe, and it gathers people.\n	type: Person; Fenix Stardust; We are building a trust economy.\nLove is the most powerful energy in the universe, and it gathers people.\n; description: We are building a trust economy.\nLove is the most powerful energy in the universe, and it gathers people.\n; jobtitle: Creator; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FernandoDasso	Fernando Dasso	type: Person; Fernando Dasso; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FlorenceMaher	Florence Maher	type: Person; Florence Maher; publicprofilechecked: checked; knowsabout: Social Justice	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FlviaMacdo	Flvia Macdo	type: Person; Flvia Macdo; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FranNguyen	Fran Nguyen; Regenerative Tourism	type: Person; Fran Nguyen; Regenerative Tourism; description: Regenerative Tourism; jobtitle: Founder; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FrancoZan	Franco Zan	type: Person; Franco Zan; jobtitle:  Contributor; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:FredericFournier	Frederic Fournier	type: Person; Frederic Fournier; jobtitle: Founder; publicprofilechecked: checked; alumniof: Open Forest Protocol; ispartof: 14 OG ReFi Pioneers  ,DMRV Roundtable - Frederic Fournier	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GabrielOrrego	Gabriel Orrego; I'm a systems thinker with a background in Mechatronics Engineering.\n\nExperimenting in the intersection of \n\n Web3 \n Creator Economy \n Cognitive Science \n\nHelping self-managed individuals and organizations achieve efficient collaboration, enhanced productivity, effective decision-making and clarity of purpose.\n\nBy streamlining operations, facilitating context acquisition, and shortening learning curves.	type: Person; Gabriel Orrego; I'm a systems thinker with a background in Mechatronics Engineering.\n\nExperimenting in the intersection of \n\n Web3 \n Creator Economy \n Cognitive Science \n\nHelping self-managed individuals and organizations achieve efficient collaboration, enhanced productivity, effective decision-making and clarity of purpose.\n\nBy streamlining operations, facilitating context acquisition, and shortening learning curves.; description: I'm a systems thinker with a background in Mechatronics Engineering.\n\nExperimenting in the intersection of \n\n Web3 \n Creator Economy \n Cognitive Science \n\nHelping self-managed individuals and organizations achieve efficient collaboration, enhanced productivity, effective decision-making and clarity of purpose.\n\nBy streamlining operations, facilitating context acquisition, and shortening learning curves.; jobtitle: Founder,Researcher, Contributor; publicprofilechecked: checked; knowslanguage: English,Spanish; memberof: The Lexicon - Ecological Benefits Activator; creatorof: The Infinite Game of ReFi     Roundup 55,Collective Consciousness Shift   Roundup 61	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GabrielaChang	Gabriela Chang	type: Person; Gabriela Chang; jobtitle: Founder; publicprofilechecked: checked; alumniof: EthicHub; ispartof: 14OGReFiPioneers	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:Garm	Garm	type: Person; Garm; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GastonBilder	Gaston Bilder	type: Person; Gaston Bilder; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GatorGreen	Gator Green; Green crypto investigator (Gator Green) - Your news source for crypto & sustainability	type: Person; Gator Green; Green crypto investigator (Gator Green) - Your news source for crypto & sustainability; description: Green crypto investigator (Gator Green) - Your news source for crypto & sustainability; publicprofilechecked: checked; knowslanguage: English,Dutch; memberof: The Lexicon - Ecological Benefits Activator; creatorof: CryptoSustainabilityCoalitionThread; ispartof: JusticetheGlobalCommons	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:Gen100X	Gen100X; I am a multidisciplinary product design lead based in Amsterdam.\n\nI believe in building products and solutions that make a positive impact in the world.	type: Person; Gen100X; I am a multidisciplinary product design lead based in Amsterdam.\n\nI believe in building products and solutions that make a positive impact in the world.; description: I am a multidisciplinary product design lead based in Amsterdam.\n\nI believe in building products and solutions that make a positive impact in the world.; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GeoffHamilton	Geoff Hamilton; Investing @variantfund	type: Person; Geoff Hamilton; Investing @variantfund; description: Investing @variantfund; jobtitle: Investor; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GeorgiaMakunga	Georgia Makunga	type: Person; Georgia Makunga; jobtitle: Founder; publicprofilechecked: checked; knowsabout: Agriculture; alumniof: Limachain; memberof: ImpactDAO Cartographers Club The ICC	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GerardHoornweg	Gerard Hoornweg; Psychonaut, Yogi, Dharma Lover, and a serious disciple of the Good Life. Amor Fati, Appreciation, Effort	type: Person; Gerard Hoornweg; Psychonaut, Yogi, Dharma Lover, and a serious disciple of the Good Life. Amor Fati, Appreciation, Effort; description: Psychonaut, Yogi, Dharma Lover, and a serious disciple of the Good Life. Amor Fati, Appreciation, Effort; jobtitle:  Contributor; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:Gerardoalvarez	Gerardo alvarez; I am a passionate psychologist and social entrepreneur who is deeply committed to making a positive impact on the world. Since 2018, I have been actively involved in developing social impact projects that aim to improve the lives of people in my community and beyond.\n\nAs a revolution enthusiast, I am constantly seeking new ways to drive social change and promote innovation. I believe that by fostering a strong culture of innovation, we can create a better world for everyone.\n\nOne of my key areas of focus is helping to develop refi projects, which aim to support sustainable development and reduce our impact on the environment. Through my work, I strive to inspire others to take action and make a difference in the world.\n\nOverall, I am dedicated to using my skills and expertise as a psychologist and social entrepreneur to create positive change and build a brighter future for all.	type: Person; Gerardo alvarez; I am a passionate psychologist and social entrepreneur who is deeply committed to making a positive impact on the world. Since 2018, I have been actively involved in developing social impact projects that aim to improve the lives of people in my community and beyond.\n\nAs a revolution enthusiast, I am constantly seeking new ways to drive social change and promote innovation. I believe that by fostering a strong culture of innovation, we can create a better world for everyone.\n\nOne of my key areas of focus is helping to develop refi projects, which aim to support sustainable development and reduce our impact on the environment. Through my work, I strive to inspire others to take action and make a difference in the world.\n\nOverall, I am dedicated to using my skills and expertise as a psychologist and social entrepreneur to create positive change and build a brighter future for all.; description: I am a passionate psychologist and social entrepreneur who is deeply committed to making a positive impact on the world. Since 2018, I have been actively involved in developing social impact projects that aim to improve the lives of people in my community and beyond.\n\nAs a revolution enthusiast, I am constantly seeking new ways to drive social change and promote innovation. I believe that by fostering a strong culture of innovation, we can create a better world for everyone.\n\nOne of my key areas of focus is helping to develop refi projects, which aim to support sustainable development and reduce our impact on the environment. Through my work, I strive to inspire others to take action and make a difference in the world.\n\nOverall, I am dedicated to using my skills and expertise as a psychologist and social entrepreneur to create positive change and build a brighter future for all.; jobtitle: Creator; publicprofilechecked: checked; knowsabout: Regenerative Economics; knowslanguage: English,Spanish; alumniof: ReFi Starter	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GiacomoBrambilla	Giacomo Brambilla	type: Person; Giacomo Brambilla; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GiannaMewes	Gianna Mewes	type: Person; Gianna Mewes; jobtitle: Founder; publicprofilechecked: checked; knowsabout: Other; alumniof: V3STA	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:GinaOh	Gina Oh	type: Person; Gina Oh; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
